date,ADSK,AMD,CSCO,FSLR,INTU,LRCX,MSFT,ORCL,QCOM,TXN,WU
2007-01-24,0.0,0.1177829203602642,0.0551283470061296,0.0642103391926426,0.1657307064003355,0.0,0.280084561920016,0.268235847006294,0.0,0.0488272781143184,0.0
2007-01-25,0.0,0.1147473620221188,0.0577159397001309,0.1166556256340653,0.2001427462162524,0.0,0.2427804078497712,0.2679579185776614,0.0,0.0,0.0
2007-01-26,0.0,0.1127876811238196,0.0513968518311036,0.0417549127885678,0.1829226302402416,0.0,0.2978314705840599,0.2342891608399034,0.0,0.079017292592304,0.0
2007-01-29,0.0089825921164869,0.1133220038121471,0.0567003528357865,0.0550275958187458,0.1812073944218775,0.0,0.2875694650714838,0.2321562982797534,0.0,0.0650342976437188,0.0
2007-01-30,0.012932066085874,0.1148655494139072,0.0463769852700754,0.0673786519643042,0.1769925178676154,0.0,0.2779528442679446,0.2555762760150162,0.0,0.047925109115263,0.0
2007-01-31,0.0182102560715045,0.1178934714405839,0.0517963205886742,0.0680810200525927,0.1772382926644185,0.0,0.2676724745071448,0.2519710578158552,0.0,0.0471371068592265,0.0
2007-02-01,0.0212731968133615,0.1177776201091327,0.0545320118963696,0.0645255699488922,0.1766678685196116,0.0,0.2610193464638814,0.2633585403564257,0.0,0.0408458458923252,0.0
2007-02-02,0.0216070052104461,0.1193143776157449,0.0669271161163443,0.0732202335635504,0.1883023011862132,0.0,0.2409811057490343,0.2526223636008918,0.0,0.0370254969577749,0.0
2007-02-05,0.0,0.1269333762071877,0.071616928766761,0.0802167888571479,0.183866603088187,0.0,0.258311506246756,0.2616353415749454,0.0,0.017419455259015,0.0
2007-02-06,0.018504699585428,0.1164443717264677,0.04891804074662,0.073977075268191,0.176222208193033,0.0,0.2639238656244918,0.2697145387009824,0.0,0.0322952001547861,0.0
2007-02-07,0.0193072682233114,0.1137471970686832,0.0524312272122197,0.0746492019851681,0.1810573702725311,0.0,0.2631859732029576,0.2564547013277384,0.0,0.0391670607073905,0.0
2007-02-08,0.0119691017235211,0.1134589959997877,0.0267583720014798,0.0645688317684016,0.1594526814638684,0.0,0.2626448223838906,0.2978052433979164,0.0358939030522401,0.0274480482088943,0.0
2007-02-09,0.0044208617174364,0.1157713822502878,0.0216108768251253,0.069848431636238,0.148171841412765,0.0,0.2702901406956756,0.3145339083720321,0.045839637463093,0.0095129196273467,0.0
2007-02-12,0.0119480332245379,0.1141961210248932,0.0335461049292999,0.0611203558755947,0.1501129063053972,0.0,0.2645908896153616,0.3030116543944495,0.0356231957131669,0.0258507389172991,0.0
2007-02-13,0.0008771829745156,0.1098151377340338,0.0597837191202796,0.0,0.1764386919814148,0.0,0.2983402062420422,0.2969517061422688,0.0,0.0577933558054452,0.0
2007-02-14,0.0035432761310971,0.1095532346499585,0.0594553985681012,0.0,0.1822726893750577,0.0,0.2957553404235461,0.2933150998461536,0.0,0.0561049610060857,0.0
2007-02-15,0.0130753698361255,0.1240810485152489,0.0810560515894233,0.0,0.1953653785953523,0.0,0.2528234928548728,0.309817851720328,0.0,0.0237808068886491,0.0
2007-02-16,0.0202076298447236,0.1237769149782075,0.0854733877888525,0.0,0.1988448423445655,0.0,0.2593378166127007,0.2776125902684699,0.0,0.0347468181624803,0.0
2007-02-20,0.0239487854613845,0.1267677715829324,0.0966284700623807,0.0,0.1958882235554209,0.0,0.2421165556184612,0.2569290743093696,0.0085447281916888,0.0491763912183617,0.0
2007-02-21,0.0291839669824391,0.1266923648128405,0.0981664493890164,0.0,0.2029428390120264,0.0,0.2372913235102726,0.2632726186020261,0.0062702857718395,0.0361801519195393,0.0
2007-02-22,0.0345360968755766,0.1300230531370874,0.1066750328071794,0.0,0.2160107708966005,0.0,0.2273600409415623,0.2378973111698645,0.0031333783134275,0.0443643158587018,0.0
2007-02-23,0.04503730707615,0.1097426695968112,0.1024096773177502,0.0,0.2268587435921006,0.0,0.2071740628100836,0.2402257613325646,0.0123856072747133,0.0561661709998265,0.0
2007-02-26,0.102442587343694,0.1062656283274851,0.028588112228916,0.0,0.2125150928660326,0.0,0.1676310098058824,0.3500256790600804,0.0,0.0305413150705663,0.0019905752973432
2007-02-27,0.1023283788679776,0.1056958430454195,0.0249962028949644,0.0,0.223034854886865,0.0,0.1572375182549243,0.351231074363507,0.0,0.02980441104291,0.0056717166434321
2007-02-28,0.1028574728020114,0.1058145763788275,0.0250204183221921,0.0,0.2234260922445947,0.0,0.1577058941899166,0.3489564876220085,0.0,0.0306659650157348,0.0055530934247144
2007-03-01,0.1015645342533078,0.0984206790530325,0.0107082521396176,0.0,0.2406530631601651,0.0,0.147613519089543,0.3621773922619672,0.0,0.0348072454318558,0.004055314610511
2007-03-02,0.0447358155831784,0.1014169633632771,0.0389267063357212,0.0,0.1964011460626976,0.0,0.1944638906488659,0.2951649418495888,0.0,0.1020410557148744,0.0268494804417966
2007-03-05,0.0322862179958013,0.1090257149416142,0.0278732731920894,0.0,0.21968458413172,0.0,0.2415999775264586,0.2256611644773,0.0,0.1438690677350166,0.0
2007-03-06,0.0234074969095808,0.1174668700077484,0.0394864671547449,0.0,0.2038034589240584,0.0,0.2656599619548909,0.1923630079532334,0.0,0.157812737095743,0.0
2007-03-07,0.0286824329355945,0.1162164603172953,0.0367621790335324,0.0,0.2067690289680732,0.0,0.270636002160456,0.1891530109794633,0.0,0.1517808856055853,0.0
2007-03-08,0.0381438189242258,0.1154644751886936,0.0426540208917354,0.0,0.2042099176347992,0.0,0.2675804474165852,0.2021387922311276,0.0,0.1298085277128331,0.0
2007-03-09,0.0394343346143085,0.115885901903443,0.0447296554147541,0.0,0.2086694938884855,0.0,0.2735075884679716,0.1747020950129807,0.0,0.1430709306980566,0.0
2007-03-12,0.0052978444719854,0.1199993602779936,0.0,0.0,0.2081332056673127,0.0,0.2681945523049699,0.1958682682570777,0.095731340250135,0.1067754287705257,0.0
2007-03-13,0.0231986132084843,0.112925056383132,0.0043128051115404,0.0,0.1995856518121324,0.0,0.2320990343405232,0.1885736006073973,0.0713109903741251,0.1646031972125852,0.0033910509500802
2007-03-14,0.0249719629640083,0.113996681040885,0.0054115579252342,0.0,0.1921567864032928,0.0,0.2363102718573099,0.1893632282634769,0.0707176884393165,0.1670718231064765,0.0
2007-03-15,0.0248130553010532,0.1148499916958977,0.0074602789028133,0.0,0.1912239907905938,0.0,0.2374042441877154,0.1892526290735452,0.0700559716267442,0.1649398384216374,0.0
2007-03-16,0.0080441343474443,0.1209362845350663,0.0,0.0,0.1860623668583773,0.0,0.2428469383199593,0.1650081872616522,0.086678919955662,0.1904231687218386,0.0
2007-03-19,0.0,0.1236279198536908,0.0,0.0,0.1790650508112513,0.0,0.2547673324716526,0.15117638574615,0.0877935158370534,0.1983791732642679,0.0051906220159341
2007-03-20,0.0,0.1186589880565782,0.0065093853090818,0.0,0.160282620873379,0.0,0.2616191157608382,0.1031589088650513,0.0908927036809908,0.2440965171282184,0.0147817603258622
2007-03-21,0.0,0.1094797483345039,0.0,0.0,0.0517085730242301,0.0,0.2883142765741556,0.1429382629418052,0.1209885566001746,0.2416945609186857,0.044876021606445
2007-03-22,0.0,0.1103639874980213,0.0,0.0,0.0500977776128694,0.0,0.2874668670886066,0.1378211638585283,0.1169570026293522,0.2451237718164728,0.0521694294961493
2007-03-23,0.0,0.1097794944638375,0.0,0.0,0.0501062096540395,0.0,0.2864390972716054,0.1364062079518405,0.1177405295664872,0.2488262515854138,0.0507022095067763
2007-03-26,0.0,0.109982151273439,0.0,0.0,0.0544346260276666,0.0,0.2758207385301988,0.1427401585695162,0.1186806489490865,0.2470041030242474,0.0513375736258455
2007-03-27,0.0,0.1123722154820242,0.0,0.0,0.0434854091152584,0.0,0.2969398806221392,0.1292100158994435,0.1226645800524372,0.2425051498743226,0.0528227489543749
2007-03-28,0.0,0.1116513682745803,0.0,0.0,0.0465615187936873,0.0,0.301806316371876,0.1301103940541188,0.1213591093337556,0.2382485224176672,0.0502627707543147
2007-03-29,0.0,0.1115311631468177,0.0,0.0,0.0462826175529057,0.0,0.3016672585207894,0.1300703262929297,0.1212883137086248,0.2386317633252141,0.0505285574527184
2007-03-30,0.0,0.1096003974300449,0.0,0.0,0.0444983455785557,0.0,0.2995062458774936,0.1318210520378197,0.1243251430336495,0.2356483281407212,0.0546004879017155
2007-04-02,0.0,0.1092840324049546,0.0,0.0,0.040597699237033,0.0,0.3082225735750472,0.1249310096649499,0.121924913026672,0.243537598435118,0.0515021736562253
2007-04-03,0.0,0.1148097038841876,0.0,0.0,0.0556751705999405,0.0,0.2775703834143866,0.1415751248440672,0.1311759849418976,0.2247781671320426,0.0544154651834778
2007-04-04,0.0,0.1124268919619431,0.0,0.0,0.0515016574681686,0.0,0.2801273001703462,0.1408702681186751,0.1366140744897894,0.2245349667508712,0.0539248410402061
2007-04-05,0.0,0.1077626399057645,0.0,0.0,0.0470956131551637,0.0,0.2795606939432874,0.1427916083419449,0.1413464884594436,0.2255616123168958,0.0558813438774999
2007-04-09,0.0,0.1091617655532226,0.0,0.0,0.0450128326043485,0.0,0.2898724404612462,0.1362694432315628,0.1412374542894215,0.2236400383293793,0.0548060255308189
2007-04-10,0.0,0.1130712819335907,0.0,0.0,0.0565373129660332,0.0,0.290124596679093,0.1348429149976082,0.1318040551823015,0.2154815557501597,0.0581382824912136
2007-04-11,0.0,0.0969731388333298,0.0,0.0,0.0564237602057407,0.0,0.2701130252976091,0.1431462436453737,0.1346787477690774,0.2160449663395414,0.0826201179093279
2007-04-12,0.0,0.097701181526827,0.0001911902883356,0.0,0.0576219256218654,0.0,0.2729752885157526,0.142344373898794,0.1342381993674987,0.2151570699387732,0.0797707708421535
2007-04-13,0.0,0.101091213000472,0.0173463187214153,0.0,0.0479390893650802,0.0,0.2817096603165501,0.1352917657263848,0.1276338306219638,0.2040910449733067,0.084897077274827
2007-04-16,0.0,0.1011787330941103,0.0166134282707434,0.0,0.0477244322694055,0.0,0.2817355007356967,0.1354714625298744,0.1279350936142578,0.2051839082417418,0.08415744124417
2007-04-17,0.0,0.0986557428814001,0.0150610563894874,0.0,0.0478573459293722,0.0,0.2828358054686616,0.1391052657452823,0.131133925887978,0.1994418227346972,0.085909034963121
2007-04-18,0.0147106309730891,0.0956506532783562,0.0601873774310066,5.5853139756e-06,0.0668644193385333,4.9276033919e-06,0.2230414251054944,0.1682668648808959,0.1196053966453977,0.1633069623178558,0.0883557916909243
2007-04-19,0.0,0.0947451065897513,0.0235699796897188,0.0,0.0532004608454057,0.0,0.276572587059447,0.1441423426682153,0.1311214369185019,0.1929475651591828,0.0837005210697772
2007-04-20,0.0,0.0966042791088853,0.0188731056391382,0.0,0.0611181616985945,0.0,0.275705529294412,0.1484889760826946,0.1276340507162692,0.1945918207199091,0.076984076740097
2007-04-23,0.0,0.094694187887343,0.0469098261537216,0.0,0.1026176045181918,0.0,0.2533910205871956,0.2011073641990017,0.1170607625280919,0.098838288859728,0.0853809452667264
2007-04-24,0.0,0.092579419993597,0.0439034376096168,0.0,0.1007644588518146,0.0,0.2511671838814606,0.201334379753243,0.1165900308177368,0.0977922520628801,0.0958688370296508
2007-04-25,0.0,0.0924366186328991,0.0432560926187268,0.0,0.1003835046094971,0.0,0.25194184447649,0.2014307351845074,0.116784800410235,0.097564461746799,0.0962019423208456
2007-04-26,0.0,0.0929676185094886,0.0372833294912938,0.0,0.1066835610897858,0.0,0.2276681107611474,0.2107121312982351,0.1253033195733469,0.100764234374587,0.0986176949021154
2007-04-27,0.0,0.0882160628197848,0.0448219018975477,0.0,0.098043894390295,0.0,0.2530362481023174,0.1990645586755793,0.1191686550087437,0.1091331482463759,0.088515530859356
2007-04-30,0.0,0.0880520592418131,0.0449232212596891,0.0,0.0977556101151918,0.0,0.2538748791523906,0.1983248785709148,0.1190268882050801,0.1096064690407095,0.0884359944142111
2007-05-01,0.0,0.086634304881893,0.0267403055012909,0.0,0.0993579528423811,0.0,0.2645343568750545,0.1956684579868637,0.122917399484413,0.1131601495110183,0.0909870729170857
2007-05-02,0.0,0.0867751341583903,0.0301824946980614,0.0,0.1015957509348471,0.0,0.2606386817666431,0.1959123519673971,0.1235501803303177,0.1178768141524339,0.0834685919919094
2007-05-03,0.0069801610684166,0.0851548720756735,0.0527289656057357,0.0,0.0980813020604685,0.0,0.2210324401126482,0.1981907709444346,0.1397464578904819,0.1122937947145882,0.0857912355275527
2007-05-04,0.0,0.081010635175749,0.0460908526041967,0.0,0.0944014318415956,0.0,0.2250189277282261,0.1950596007988538,0.1456483493734933,0.1180536526632169,0.0947165498146684
2007-05-07,0.0,0.0810864120315416,0.0478006452066131,0.0,0.0987516108045429,0.0,0.2214392995226356,0.192426518846096,0.1468301686458954,0.1165578392101255,0.09510750573255
2007-05-08,0.0,0.0800072690465253,0.0617807962596622,0.0,0.0986050183494762,0.0,0.2149868804002883,0.194322339212583,0.1462430347124587,0.1091582060287511,0.0948964559902553
2007-05-09,0.0,0.090397425743876,0.0665289397082956,0.0,0.1051809104495653,0.0,0.2060409440342618,0.1864795321167732,0.1451320422050275,0.1089440403614892,0.0912961653807116
2007-05-10,0.0,0.0766482934934946,0.0576073308039592,0.0,0.1121374812739557,0.0,0.2662205830710781,0.1268571142640095,0.1483642643132299,0.118228914698394,0.0939360180818787
2007-05-11,0.0,0.0716548401274208,0.0566390170264589,0.0,0.1137794656387898,0.0,0.2689016302359557,0.1257307571671036,0.14887834881729,0.1190330628213899,0.0953828781655912
2007-05-14,0.0,0.0716006014461461,0.0715211878212555,0.0,0.1048679958030702,0.0,0.2568650386143314,0.1263870538691572,0.144497396031076,0.1207557265533164,0.103504999861647
2007-05-15,0.0,0.0692570527231834,0.0724901417400321,0.0,0.0965249496300448,0.0,0.2633008866888716,0.1246277761518351,0.1376574823581016,0.1339245853443451,0.1022171253635863
2007-05-16,0.0,0.06872652687394,0.0787812008632215,0.0,0.0899266759256747,0.0,0.2648316753046208,0.1224840253323675,0.1391727577591109,0.1297371004094821,0.1063400375315824
2007-05-17,0.0,0.0636339232369347,0.0902946951280179,0.0,0.0110756240086866,0.0767922423957137,0.2551869010113334,0.1186255380326756,0.1396201049033762,0.1328692165792745,0.1119017547039874
2007-05-18,0.0,0.0636128662618582,0.0909099477570429,0.0,0.0136039541583746,0.0811379167590979,0.2507588666262074,0.1212587212230472,0.1352194952120381,0.1353120050306052,0.1081862269717286
2007-05-21,0.0,0.0651304849080866,0.0852498814759615,0.0,0.0125598894259068,0.0807357227244524,0.246600501338935,0.133500516251542,0.1418679722535925,0.1232302316761564,0.1111247999453669
2007-05-22,0.0,0.057920987864129,0.0793438964921686,0.0,0.0171231335088442,0.075013912514565,0.2505078116902381,0.12616357578612,0.1231324288712848,0.1367116223985113,0.134082630874139
2007-05-23,0.0,0.0364007795739165,0.0753679185407978,0.0,0.0191767766234539,0.1313382728939834,0.2599881939862101,0.1024469844509655,0.1115006587152938,0.1353602367685702,0.1284201784468087
2007-05-24,0.0,0.0375371363152227,0.0796283578858394,0.0,0.0234380127970423,0.1424497905348175,0.2843078533929377,0.0772569304262094,0.1251161374695936,0.1086360252180191,0.1216297559603179
2007-05-25,0.0,0.0401424494365484,0.079683771907042,0.0,0.02354969836277,0.1414462257182205,0.2787513211421353,0.0809362995110768,0.1182463063085637,0.1128020335996033,0.1244418940140401
2007-05-29,0.0,0.0439418891328576,0.074704060352238,0.0,0.0233861819756279,0.1450342519887641,0.27961865738738,0.0820394288038309,0.1242032602157768,0.1087498098230101,0.1183224603205144
2007-05-30,0.0,0.0339711836905306,0.0805936717083941,0.0,0.0245789336903326,0.131791693299372,0.287733094150386,0.066344403635959,0.1272740035849101,0.116908343440439,0.1308046727996767
2007-05-31,0.0,0.0339408622916123,0.0823910300319947,0.0,0.0230577483304135,0.1292833042245032,0.2871116906568733,0.0615460039255174,0.1280849992452075,0.1167674932369906,0.1378168680568876
2007-06-01,0.0,0.0317831941530536,0.0755452001835852,0.0,0.0221759102133893,0.1294671900866584,0.3049106105989409,0.0462478075595215,0.1313771398369876,0.1147325090192915,0.1437604383485717
2007-06-04,0.0,0.0313381302411055,0.0766724598830294,0.0,0.0196749042633233,0.1230394884500193,0.3124494210699449,0.0427000488500942,0.1343696297816927,0.1117143963305158,0.1480415211302751
2007-06-05,0.0,0.0261777276570293,0.0692598885419784,0.0,0.0205111374508276,0.1168790996474306,0.3074001591733024,0.0446353106122191,0.1367949086081037,0.1187277036675896,0.1596140646415193
2007-06-06,0.0146559197396223,0.0492157911736768,0.0717020859697532,0.0,0.0171215723876889,0.0999419159003441,0.3177931682594376,0.0165481391685879,0.1237175127572076,0.1202025793562154,0.1691013152874659
2007-06-07,0.0428768205507959,0.0522489652915648,0.0440139737368684,0.0,0.0131090069470125,0.1131581045267308,0.3349531661794257,0.0228812794704351,0.1286472387736028,0.0722160485307051,0.1758953959928588
2007-06-08,0.0415964910927605,0.0522634913228284,0.0492772795964062,0.0,0.0137004663487993,0.1421416733467566,0.3315133026060693,0.0083828278848574,0.1204764255341284,0.0637633002110959,0.176884742056298
2007-06-11,0.0586188519631494,0.0537074206106247,0.0467714728621265,0.0,0.012197123309197,0.1498047650046284,0.329252607308432,0.0009752041771225,0.121227032269769,0.0566480831786942,0.1707974393162564
2007-06-12,0.038487205059803,0.0555085802100827,0.0392333740247141,0.0,0.0198923400675027,0.1719424456347013,0.3373957092818998,0.0,0.1255361957347808,0.046643440056107,0.1653607099304085
2007-06-13,0.0765273237877648,0.0614476041011993,0.0216053851681806,0.0,0.010388557686116,0.160248242161547,0.3244177183464204,0.0,0.1456574861941255,0.0342213260259077,0.1654863565287387
2007-06-14,0.0645639953600194,0.0540093550562129,0.0164048229307563,0.0,0.0070580686904082,0.162487934299822,0.3247709133965464,0.0,0.1688329556808305,0.030559491612218,0.1713124629731863
2007-06-15,0.0727624542336667,0.0494183643295747,0.0128596230863508,0.0,0.0064671494438722,0.1537007585995168,0.3425687985949576,0.0,0.1488126270283447,0.0439545276447698,0.1694556970389467
2007-06-18,0.0762937041297192,0.0501833697310472,0.011655588645905,0.0,0.0059300266811217,0.1592019699648149,0.3404190160828602,0.0,0.1487328539374119,0.0393376991460572,0.1682457716810628
2007-06-19,0.0879889551670071,0.061945052626487,0.0197199255105266,0.0002537919023806,0.0120940969766682,0.1596164087122016,0.333703933009622,0.0,0.1529924429797804,0.0384630887782019,0.1332223043371247
2007-06-20,0.0840529328597666,0.030858800273376,0.0113685545477804,0.0041995972198532,0.0115667153508667,0.1560249134976186,0.3527685246905518,0.0,0.1614226722122118,0.0419568118812558,0.145780477466719
2007-06-21,0.0834423397113134,0.0310935817322058,0.0150854428899976,0.0117678838391417,0.0170199308765462,0.1449284318717989,0.329726815984605,0.0,0.1634781748438237,0.0520778298909612,0.1513795683596067
2007-06-22,0.0879243320052472,0.0288723271303496,0.0193785473519914,0.012721853533256,0.0187243760042488,0.1397183799762155,0.3293680703086514,0.0,0.1589410673141964,0.0561304494771468,0.1482205968986971
2007-06-25,0.0839636348616969,0.0451982420076583,0.0126094905886533,0.0163412803458991,0.0164774732775857,0.139856995851164,0.3390715349934926,0.0,0.1546520518955807,0.0409804162171064,0.1508488799611631
2007-06-26,0.0334457313027578,0.0299944022922543,0.0477473256806714,0.0274130360920604,0.0317413361908003,0.1389773233979961,0.3346234431872788,0.0,0.2022341258057739,0.0278221839276361,0.1260010921227708
2007-06-27,0.0354939519103036,0.0290304312058094,0.0565139552852202,0.025961578001706,0.0308415862009659,0.1321492121755805,0.3328158990948038,0.0,0.2001651403224256,0.032553186225503,0.1244750595776821
2007-06-28,0.0446473401364699,0.0309153042432768,0.061131407869701,0.0236106648045474,0.028719143350242,0.1374224581941491,0.3137895932971194,0.0,0.1977758829552112,0.0301674317832634,0.1318207733660198
2007-06-29,0.0530739473900109,0.0572509588646741,0.0782330121210217,0.0240295016394414,0.0180683456979147,0.1490319026485206,0.2899433294073404,0.0,0.1914881865027392,0.001743625116151,0.137137190612186
2007-07-02,0.0629616919818721,0.0594280790005911,0.0648156976490181,0.0289353553865878,0.0226350742331365,0.1446178936627802,0.2978649587882698,0.0,0.1897198037799873,0.0,0.1290214455177572
2007-07-03,0.0633385033381225,0.0598143511063386,0.0821800982802392,0.0284131056542904,0.0174220099327716,0.1373998409656548,0.2819470063420158,0.0,0.1860901981072604,0.0,0.1433948862733068
2007-07-05,0.05821412837048,0.0598106218334897,0.0877028393230395,0.0303168616257755,0.0171468305045347,0.1351578938674353,0.2718304548389304,0.0,0.1876105917744678,0.0043425165978152,0.1478672612640319
2007-07-06,0.0638168551386493,0.0584165945767254,0.0924924511814102,0.0233798706852038,0.0131821154282916,0.1354441331250874,0.2686177952700466,0.0,0.187865366176849,0.0030992999351643,0.1536855184825722
2007-07-09,0.0592863178669107,0.0561730884811569,0.0935783241331233,0.0267880334255986,0.0114322207634865,0.1416707535792838,0.2530613593910017,0.0,0.187484762198702,0.0,0.1705251401607366
2007-07-10,0.1041750422747574,0.0616876235821923,0.1140648461892228,0.035359799531124,0.0175962588792405,0.1565693300104622,0.2693642229127426,0.0,0.0587352676394938,0.0337533564309422,0.1486942525498223
2007-07-11,0.0554824175519014,0.0330522703788457,0.0571628474751174,0.041290292045564,0.0319999392084237,0.1427466759331916,0.348659868485639,0.0,0.108141238750738,0.0244071121443159,0.1570573380262632
2007-07-12,0.0541915139453218,0.0326581786055932,0.0583288354219699,0.040764145827903,0.0320518512351026,0.1475540416605673,0.3419226174499819,0.0,0.1125631544957352,0.0217220396626349,0.1582436216951902
2007-07-13,0.0561081133135855,0.0311252929626295,0.0567983431671645,0.0414495395387937,0.032898057987955,0.1469262546827522,0.340505482474015,0.0,0.1104069873309518,0.0251832402240983,0.1585986883180546
2007-07-16,0.0727044305467524,0.029337316493173,0.0917605073575378,0.0446125116888973,0.0351251894340226,0.0577385640483437,0.3265906893791218,0.0,0.09928875312864,0.0682974066480352,0.1745446312754758
2007-07-17,0.0610825425619576,0.0271035272245914,0.0812584412435164,0.0453609648954687,0.0365991203752662,0.0484911736750396,0.3469202759968132,0.0,0.1145514431966546,0.0611654207470023,0.1774670900836902
2007-07-18,0.0534490107924875,0.0178049960266257,0.0581814391733112,0.0477886313533336,0.0436946799138366,0.0529607016789918,0.3594630306718562,0.0,0.1464558209953794,0.0436107017290059,0.176590987665172
2007-07-19,0.0136176414246315,0.0119895995741582,0.0598342435862147,0.0430545346469294,0.0831411312917774,0.0552710849100243,0.3570262829833307,0.0,0.1513060143423074,0.0517924666496032,0.1729670005910232
2007-07-20,0.014736904670058,0.0105482729012615,0.0593633686394367,0.0430663133425146,0.0842620623891146,0.0537960566298627,0.360207174495424,0.0,0.1526237498114765,0.0522217323404021,0.1691743647804492
2007-07-23,0.0104680737160634,0.0148225437252278,0.0545458205307321,0.0421033822252752,0.0790192720283307,0.0539240417866594,0.3608282138571402,0.0,0.1670109805386865,0.032721506316533,0.1845561652753518
2007-07-24,0.0120465182605092,0.0187015722986646,0.0586286604378968,0.044288723449377,0.0757273431763476,0.049030794377433,0.3755224122864766,0.0,0.1539705630339542,0.0312166955141768,0.1808667171651644
2007-07-25,0.0188500800850948,0.0,0.0775599043158558,0.0437921337664755,0.0799599187970799,0.0479207491550993,0.3463619169716194,0.0,0.1663181066919688,0.0423433294385696,0.1768938607782368
2007-07-26,0.0293472706984184,0.0,0.0680693260270746,0.0496367008451303,0.0805338174921317,0.0676733427415335,0.330409721102844,0.0,0.1776783150912681,0.0285337266690952,0.1681177793325042
2007-07-27,0.0303607401085132,0.0,0.0590622813227187,0.0457759651778866,0.0855547396298261,0.0651656582952069,0.3523022259107751,0.0,0.1734004816492442,0.0208414710598294,0.1675364368459998
2007-07-30,0.0141703769582511,0.0,0.0522825785476231,0.0412805852528944,0.0867055466338487,0.0825674027771266,0.3559415463796539,0.0,0.186568382948788,0.0058549591420437,0.1746286213597704
2007-07-31,0.0098523794464984,0.0,0.0573350814957034,0.0399257147629734,0.0857444310978769,0.0846453355402149,0.3452840755291958,0.0,0.1945565059321838,0.0031031960429378,0.1795532801524157
2007-08-01,0.0176324610785371,0.0,0.0503757714116874,0.0422250520609019,0.0804467531501332,0.0868263757739936,0.3632892296612033,0.0,0.1759441837919166,0.0077343145841513,0.1755258584874754
2007-08-02,0.0147458333334763,0.0,0.0473291492387979,0.0389955047250401,0.0795675234587591,0.0659883219683586,0.3909477129093474,0.0,0.168800260374037,0.0056085240831577,0.1880171699090261
2007-08-03,0.0147640883051855,0.0,0.0927891084530742,0.0440973699519866,0.0330791503631134,0.0352036023331938,0.3958845755011434,0.0,0.1499006239592825,0.0458044977760815,0.188476983356939
2007-08-06,0.0158753944821999,0.0,0.0930551801160254,0.044299294601779,0.0326878480554594,0.0352074199224108,0.395752726111461,0.0,0.1484658195436332,0.0459378736864673,0.1887184434805639
2007-08-07,0.0132782619529525,0.0,0.0490893222763873,0.045680055445838,0.056203768052236,0.0288146186773336,0.4125011229557367,0.0,0.1612394912359431,0.0556254509482131,0.1775679084553598
2007-08-08,0.0508147887705266,0.0,0.0797405480274298,0.0305542679315843,0.024517021131512,0.0,0.4089054273374939,0.0,0.125029044956374,0.0989446720897868,0.1814942297552925
2007-08-09,0.0470772017025136,0.0,0.0934852664324192,0.0246701536512134,0.0531214268653802,0.0,0.3898736015634536,0.0,0.116798005652978,0.1094158323461141,0.1655585117859279
2007-08-10,0.046017877140302,0.0,0.0936059324707232,0.0249518880417217,0.0535066397786766,0.0,0.3904959237357658,0.0,0.1148319643046956,0.1102899826410452,0.1662997918870699
2007-08-13,0.044282270417091,0.0,0.0815854675028591,0.0259987658512663,0.0614849657339525,0.0,0.4072135836128938,0.0,0.1018145841745272,0.1244009891213725,0.1532193735860378
